character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_halflings				
meat_Buff	wh2_dlc10_effect_building_income	1	character_to_province_own	10.0
meat_Buff	wh_main_effect_force_unit_stat_morale	1	general_to_force_own	4.0
meat_Buff	wh2_dlc10_effect_building_income	2	character_to_province_own	25.0
meat_Buff	wh_main_effect_force_unit_stat_morale	2	general_to_force_own	8.0
cig_Buff	wh2_dlc10_effect_building_income	1	character_to_province_own	12.0
cig_Buff	wh_main_effect_public_order_faction	1	character_to_province_own	1.0
hlf_Lord_Buff	wh_main_effect_agent_action_success_chance_enemy_skill	1	general_to_force_own	-25.0
hlf_Lord_Buff	wh2_dlc10_effect_building_income	1	faction_to_region_own	5.0
hlf_Lord_Buff	wh_dlc10_faction_diplomacy_mod	1	faction_to_faction_own_unseen	4.0
hlf_Lord_Buff	wh_main_effect_agent_action_success_chance_skill	1	character_to_province_own	15.0
cig_Buff	wh2_dlc10_effect_building_income	2	character_to_province_own	30.0
cig_Buff	wh_main_effect_public_order_faction	2	character_to_province_own	2.0
haffenlyver	wh_main_effect_force_army_battle_infantry_morale	1	general_to_force_own	5.0
haffenlyver	wh_main_effect_force_unit_stat_morale	1	faction_to_force_own	5.0
trick_Buff	wh_main_effect_public_order_faction	1	faction_to_province_own	1.0
ovn_buff_halfling_welf	ovn_buff_halfling_welf	1	general_to_force_own	5.0
ovn_buff_halfling_welf	ovn_buff_halfling_welf	2	general_to_force_own	10.0
ovn_buff_halfling_welf	ovn_buff_halfling_welf	3	general_to_force_own	15.0
ovn_buff_soup_art	ovn_buff_soup_art	1	general_to_force_own	5.0
ovn_buff_soup_art	ovn_buff_soup_art	2	general_to_force_own	10.0
ovn_buff_soup_art	ovn_buff_soup_art	3	general_to_force_own	15.0
ovn_halfling_hlf_r7	ovn_halfling_hlf_r7_morale	1	general_to_force_own	10.0
ovn_halfling_ogre_r7	ovn_halfling_ogre_r7_morale	1	general_to_force_own	10.0
ovn_halfling_ogre_r7	ovn_halfling_ogre_r7_resistance_physical	1	general_to_force_own	10.0
ovn_halfling_welf_r7	ovn_halfling_welf_r7_morale	1	general_to_force_own	10.0
ovn_soup_art_r7	ovn_soup_art_r7_range	1	general_to_force_own	25.0
ovn_soup_art_r7	ovn_soup_art_r7_reload	1	general_to_force_own	15.0
ovn_halfling_hlf_r7	ovn_halfling_hlf_r7_melee	1	general_to_force_own	12.0
ovn_halfling_welf_r7	ovn_halfling_welf_r7_speed	1	general_to_force_own	15.0
elo_halfling_cook	wh_main_effect_character_stat_mod_bonus_v_large	1	character_to_character_own	10.0
elo_halfling_cook	wh_main_effect_character_stat_mod_personal_aura_morale_effect	1	character_to_character_own	5.0
elo_halfling_scharlatan	wh_main_effect_character_stat_mod_miscast_chance	1	character_to_character_own	10.0
elo_halfling_scharlatan	ovn_enable_hlf_mislead	1	character_to_character_own	1.0
elo_halfling_glutton	wh_main_effect_character_stat_mod_battle_movement_speed	1	character_to_character_own	-10.0
elo_halfling_glutton	wh_main_effect_character_stat_mod_unit_health	1	character_to_character_own	10.0
elo_halfling_glutton	elo_ogres_trait	1	general_to_force_own	5.0
elo_halfling_farmer	wh_main_effect_province_growth_characters	1	character_to_province_own	15.0
elo_halfling_farmer	wh_main_effect_force_all_campaign_replenishment_rate	1	general_to_force_own	3.0
elo_halfling_farmer	wh_dlc07_effect_economy_gdp_mod_industry	1	character_to_region_own	5.0
elo_halfling_warden	wh_main_effect_character_stat_mod_melee_attack	1	character_to_character_own	6.0
elo_halfling_warden	wh_main_effect_public_order_characters	1	character_to_province_own	3.0
